"개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","전화번호","소재지면적","소재지우편번호","지번주소","도로명주소","도로명우편번호","사업장명","최종수정일자","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(X)","좌표정보(Y)","축산업무구분명","축산물가공업구분명","축산일련번호","권리주체일련번호","총인원"
"3210000","321000001120190005","20190701","","01","영업/정상","0000","정상","","","","","","","","서울특별시 서초구 우면동 679번지 (주)삼성전자 서울R&D캠퍼스 ","서울특별시 서초구 성촌길 34 (주)삼성전자 서울R&D캠퍼스 지하1층 (우면동)","06765","모아약국","20190701165446","I","2019-07-03 02:21:41.0","","202070.429402224    ","440438.965829416    ","동물약국","","","000",""
"3210000","321000001120190009","20191224","","01","영업/정상","0000","정상","","","","","","","","서울특별시 서초구 방배동 795-22번지 창생빌딩 101호","서울특별시 서초구 방배로 223 창생빌딩 1층 1호 (방배동)","06561","온새미온누리약국","20191224092246","I","2019-12-26 00:23:25.0","","199040.3746688      ","443425.063163148    ","동물약국","","","000",""
"3210000","321000001120190007","20191024","","01","영업/정상","0000","정상","","","","","","","","서울특별시 서초구 서초동 1306-2번지 한승빌딩 ","서울특별시 서초구 강남대로 423 한승빌딩 1층 (서초동)","06614","에이트약국","20191024095951","I","2019-10-26 00:23:18.0","","202216.994449726    ","444227.046426732    ","동물약국","","","000",""
"3210000","321000001120190008","20191119","","01","영업/정상","0000","정상","","","","","02-585-6991","","","서울특별시 서초구 서초동 1575-3번지 영한빌딩 ","서울특별시 서초구 서초중앙로 113 영한빌딩 1층 (서초동)","06644","구슬약국","20191119091136","I","2019-11-21 00:23:19.0","","201143.821932041    ","443296.041056443    ","동물약국","","","000",""
"3220000","322000001120170001","20170131","","03","폐업","0002","폐업","20201201","","","","","","","서울특별시 강남구 자곡동 596 ","서울특별시 강남구 자곡로 201 (자곡동 강남더샵라르고 210호)","06372","이층엔약국","20220114172144","U","2022-01-16 02:40:00.0","","209205.687910519    ","441478.676728686    ","동물약국","","","000","0"
"3210000","321000001120200001","20200304","","01","영업/정상","0000","정상","","","","","02-595-2260","","","서울특별시 서초구 반포동 19-4번지 강남고속버스터미널 본관동 쇼케이스1호","서울특별시 서초구 신반포로 194 강남고속버스터미널 본관동 1층 쇼케이스1호 (반포동)","06545","반포동물약국","20200304153550","I","2020-03-06 00:23:23.0","","200554.74395758     ","444811.364826199    ","동물약국","","","000",""
"3210000","321000001120210032","20211228","","01","영업/정상","0000","정상","","","","","070-7795-7505","0","","서울특별시 서초구 양재동 326-7 한석빌딩 ","서울특별시 서초구 강남대로 48-6 한석빌딩 1층 101호 (양재동)","06779","양재로하스약국","20211229125754","I","2021-12-31 00:22:51.0","","203470.772394968    ","440773.57015373     ","동물약국","","","000","0"
"3210000","321000001120220001","20220104","","01","영업/정상","0000","정상","","","","","02-594-3141","","","서울특별시 서초구 방배동 1546 ","서울특별시 서초구 동광로12가길 42 1층 (방배동)","06567","동해물약국","20220104162755","I","2022-01-06 00:22:40.0","","198392.142869507    ","442817.670450014    ","동물약국","","","000","0"
"3220000","322000001120050006","20050506","","03","폐업","0002","폐업","20070208","","","","02-578-8791","0","","서울특별시 강남구 도곡동 544번지 신호빌딩 107호 ","서울특별시 강남구 도곡로 184 (도곡동신호빌딩 107호)","","행복한온누리약국","20070208161224","I","2018-08-31 23:59:59.0","","203448.306446436    ","443277.117782268    ","동물약국","","","000",""
"3220000","322000001120050007","20050914","","03","폐업","0002","폐업","20100628","","","","02-558-0533","0","","서울특별시 강남구 역삼동 765번지 ","서울특별시 강남구 도곡로57길 18 (역삼동)","","호세약국","20100628201351","I","2018-08-31 23:59:59.0","","204430.31601235     ","443860.359158766    ","동물약국","","","000",""
"3220000","322000001120050008","20050914","","03","폐업","0002","폐업","20120321","","","","02-515-3800","0","","서울특별시 강남구 신사동 533-3   번지 ","","","행복한미래약국","20120321132301","I","2018-08-31 23:59:59.0","","","","동물약국","","","000",""
"3220000","322000001120140010","20141217","","03","폐업","0002","폐업","20160222","","","","02-578-8767","0","","서울특별시 강남구 개포동 158-12번지 JS빌딩 1층 ","서울특별시 강남구 선릉로 26 1층 (개포동 JS빌딩)","06325","큰약국","20160222151909","I","2018-08-31 23:59:59.0","","205368.40904389     ","442230.936328995    ","동물약국","","","000",""
"3220000","322000001120130035","20130809","","03","폐업","0002","폐업","20160826","","","","529-2916","","","서울특별시 강남구 도곡동 467-7번지 467-7 아카데미스위트 지하1층 101-24A ","서울특별시 강남구 남부순환로 2804 (도곡동)","135856","도곡타워약국","20160826152753","I","2018-08-31 23:59:59.0","","204538.144891563    ","442942.853505354    ","동물약국","","","000",""
"3220000","322000001120060001","20060927","","03","폐업","0002","폐업","20100618","","","","544-8944","12","","서울특별시 강남구 압구정동 494번지 갤러리아백화점 지하1층 ","서울특별시 강남구 압구정로 343 (압구정동갤러리아백화점 지하1층)","","갤러리아백화점약국","20100622094111","I","2018-08-31 23:59:59.0","","203470.848439305    ","447369.579851952    ","동물약국","","","000",""
"3220000","322000001120180017","20180910","","03","폐업","0002","폐업","20190923","","","","","","","서울특별시 강남구 역삼동 830-70번지 1층 ","서울특별시 강남구 역삼로7길 3 1층 (역삼동)","06243","라인약국","20190924124458","U","2019-09-26 02:40:00.0","","202852.532828866    ","443568.367988818    ","동물약국","","","000",""
"3220000","322000001120200030","20200924","","03","폐업","0002","폐업","20210831","","","","","","","서울특별시 강남구 대치동 908-20 대치 EM 프라자 104호","서울특별시 강남구 선릉로 340 대치 EM 프라자 104호 (대치동)","06199","대치동물약국","20210902095306","U","2021-09-04 02:40:00.0","","204488.50118906     ","444220.202228971    ","동물약국","","","000","0"
"3220000","322000001120210010","20210310","","03","폐업","0002","폐업","20220110","","","","","","","서울특별시 강남구 삼성동 49-12 ","서울특별시 강남구 봉은사로 469 1층 (삼성동)","06096","삼성도담약국","20220119161239","U","2022-01-21 02:40:00.0","","204420.341721709    ","445598.506585543    ","동물약국","","","000","0"
"3220000","322000001120180023","20181025","","03","폐업","0002","폐업","20190708","","","","6326-8908","0","","서울특별시 강남구 역삼동 825-20번지 강남역 센트럴 푸르지오 시티 ","서울특별시 강남구 테헤란로4길 6 강남역 센트럴 푸르지오 시티 지하1층 b106호 (역삼동)","06232","강남역 스타약국","20190726102001","U","2019-07-28 02:40:00.0","","202520.972243984    ","443946.832938881    ","동물약국","","","000",""
"3220000","322000001120040005","20040331","","03","폐업","0002","폐업","20101129","","","","02-6440-5882","0","","서울특별시 강남구 역삼동 815번지 점프밀라노 1층 ","서울특별시 강남구 강남대로 432 (역삼동점프밀라노 1층)","","이레약국","20101129150656","I","2018-08-31 23:59:59.0","","202271.694937929    ","444339.880973826    ","동물약국","","","000",""
"3220000","322000001120040007","20040406","","03","폐업","0002","폐업","20081124","","","","02-514-0777","0","","서울특별시 강남구 신사동 579-3번지 ","서울특별시 강남구 압구정로 162 (신사동)","","효재당온누리약국","20081125105902","I","2018-08-31 23:59:59.0","","202356.511045051    ","447117.913526623    ","동물약국","","","000",""
"3220000","322000001120040009","20040406","","03","폐업","0002","폐업","20090107","","","","02-558-8025","0","","서울특별시 강남구 삼성동 141-19  번지 ","","","팜메이트선릉수정약국","20090107140501","I","2018-08-31 23:59:59.0","","","","동물약국","","","000",""
"3220000","322000001120040010","20040406","","03","폐업","0002","폐업","20101220","","","","02-547-0302","0","","서울특별시 강남구 신사동 638-2번지 3호 반도빌딩 1층 101호 ","서울특별시 강남구 압구정로 306 (신사동3호 반도빌딩 1층 101호)","","명약국","20101219163806","I","2018-08-31 23:59:59.0","","202993.437818281    ","447400.303560123    ","동물약국","","","000",""
"3220000","322000001120040011","20040406","","03","폐업","0002","폐업","20131104","","","","02-551-0890","0","","서울특별시 강남구 삼성동 159-6번지 공항터미날 2층 ","서울특별시 강남구 테헤란로87길 22 (삼성동공항터미날 2층)","","공항약국","20131104202828","I","2018-08-31 23:59:59.0","","205170.959716696    ","445264.936337181    ","동물약국","","","000",""
"3220000","322000001120040012","20040409","","03","폐업","0002","폐업","20120306","","","","02-2226-0920","0","","서울특별시 강남구 일원동 715번지 샘터마을상가 101호 ","","","샘터약국","20120306135019","I","2018-08-31 23:59:59.0","","207320.075298997    ","442484.762814731    ","동물약국","","","000",""
"3220000","322000001120040013","20040421","","03","폐업","0002","폐업","20090112","","","","2226-5525","0","","서울특별시 강남구 수서동 707번지 영구임대아파트 종합상가 108호 ","서울특별시 강남구 광평로51길 49 (수서동영구임대아파트 종합상가 108호)","","감초약국","20090112091232","I","2018-08-31 23:59:59.0","","208789.626026494    ","443219.258555294    ","동물약국","","","000",""
"3220000","322000001120040014","20040427","","03","폐업","0002","폐업","20080103","","","","02-3444-4005","0","","서울특별시 강남구 논현동 166-3   번지 ","","","영동프라자약국","20080103150655","I","2018-08-31 23:59:59.0","","","","동물약국","","","000",""
"3220000","322000001120030001","20030603","","03","폐업","0002","폐업","20060828","","","","3411-1007","94.77","","서울특별시 강남구 일원동 715-1   번지 103호 ","","","열린약국","20060828191008","I","2018-08-31 23:59:59.0","","","","동물약국","","","000",""
"3220000","322000001120040002","20040315","","03","폐업","0002","폐업","20081212","","","","","0","","서울특별시 강남구 대치동 316번지 은마상가 에이162호 ","서울특별시 강남구 삼성로 212 (대치동은마상가 에이162호)","","온누리복지약국","20081212093838","I","2018-08-31 23:59:59.0","","205707.089399978    ","443914.194133105    ","동물약국","","","000",""
"3220000","322000001120040003","20040315","","03","폐업","0002","폐업","20041109","","","","","0","","서울특별시 강남구 도곡동 540번지 삼호상가 지하 103호 ","서울특별시 강남구 도곡로 242 (도곡동삼호상가 지하 103호)","","메디칼약국","20041109175539","I","2018-08-31 23:59:59.0","","203999.743138593    ","443486.1161573      ","동물약국","","","000",""
"3220000","322000001120040004","20040331","","03","폐업","0002","폐업","20101129","","","","02-553-1009","0","","서울특별시 강남구 대치동 922번지 도일상가 1층 8호 ","서울특별시 강남구 선릉로 326 (대치동도일상가 1층 8호)","","보영약국","20101129150830","I","2018-08-31 23:59:59.0","","204537.268564459    ","444062.784305557    ","동물약국","","","000",""
"3220000","322000001120200022","20200810","","03","폐업","0002","폐업","20220204","","","","02-543-5013","","","서울특별시 강남구 청담동 76-1 지하1층 ","서울특별시 강남구 삼성로 712 지하1층 (청담동)","06074","아이약국","20220207092332","U","2022-02-09 02:40:00.0","","204363.001328842    ","446387.949514661    ","동물약국","","","000","0"
