"개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","전화번호","소재지면적","소재지우편번호","지번주소","도로명주소","도로명우편번호","사업장명","최종수정일자","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(X)","좌표정보(Y)","축산업무구분명","축산물가공업구분명","축산일련번호","권리주체일련번호","총인원"
"3080000","308000003720140002","20140509","","04","취소/말소/만료/정지/중지","0004","말소","20220526","","","","02-908-5554","0","","서울특별시 강북구 번동 ***-**번지","서울특별시 강북구 한천로 **** (번동)","01064","러브펫 멀티펫샵 수유역점","20160316173955","I","2021-12-04 22:07:00.0","","202492.02040835","459543.836301129","","","","",""
"3070000","307000003720140002","20140430","","04","취소/말소/만료/정지/중지","0004","말소","20220526","","","","973-4234","0","","서울특별시 성북구 정릉동 ***-**","서울특별시 성북구 보국문로 ** (정릉동)","02711","요술강아지","20201218100234","U","2021-12-04 22:07:00.0","","200734.455479256","456512.849375933","","","","",""
"3130000","313000003720140001","20140430","","04","취소/말소/만료/정지/중지","0004","말소","20220526","","","","02-335-1135","0","","서울특별시 마포구 동교동 ***-*번지","서울특별시 마포구 양화로**길 ** *층 (동교동)","03985","네발하우스","20191108134237","U","2021-12-04 22:07:00.0","","193260.734757583","450895.673868727","","","","",""
"3150000","315000003720140002","20140423","","04","취소/말소/만료/정지/중지","0004","말소","20220526","","","","070-4414-9550","0","","서울특별시 강서구 화곡동","서울특별시 강서구 화곡로 *** (화곡동)","07690","퍼피 앤 허니","20160317115856","I","2021-12-04 22:07:00.0","","186249.585899669","449393.178632687","","","","",""
"3150000","315000003720140001","20140422","","04","취소/말소/만료/정지/중지","0004","말소","20220526","","","","02-2666-1031","0","","서울특별시 강서구 방화동","서울특별시 강서구 개화동로 *** (방화동)","07620","베스트 애견샵","20150825103251","I","2021-12-04 22:07:00.0","","182914.770762913","451105.609040835","","","","",""
"3030000","303000003720140004","20140417","","04","취소/말소/만료/정지/중지","0004","말소","20220526","","","","2297-0075","0","","서울특별시 성동구 하왕십리동 ***-*번지","서울특별시 성동구 왕십리로 *** (하왕십리동)","04710","왕십리조은동물병원","20190207202523","U","2021-12-04 22:07:00.0","","202393.457305335","451365.326207693","","","","",""
"3240000","324000003720140004","20140410","","04","취소/말소/만료/정지/중지","0004","말소","20220526","","","","","0","","","서울특별시 강동구 풍성로**길 ** (성내동)","05387","똥강아지","20160713095450","I","2021-12-04 22:07:00.0","","211097.275291523","447867.034849138","","","","",""
"3220000","322000003720140002","20140409","","04","취소/말소/만료/정지/중지","0004","말소","20220526","","","","02-543-7935","0","","서울특별시 강남구 논현동 ***-**번지 *층","서울특별시 강남구 학동로**길 ** *층 (논현동)","06106","아이러브펫","20180201162957","I","2021-12-04 22:07:00.0","","202860.767970381","445447.784848812","","","","",""
"3010000","301000003720140001","20140409","","04","취소/말소/만료/정지/중지","0004","말소","20220526","","","","070-8235-6191","0","","서울특별시 중구 묵정동 **-*번지","서울특별시 중구 퇴계로 ***-* (묵정동)","04619","Mr. Pet","20161128132855","I","2021-12-04 22:07:00.0","","199930.85829926","451121.344849729","","","","",""
"3180000","318000003720140001","20140408","","04","취소/말소/만료/정지/중지","0004","말소","20220526","","","","2068-9055","0","","서울특별시 영등포구 당산동*가 **-*번지","서울특별시 영등포구 영등포로 *** (당산동*가)","07266","(주)펫펏(요미독영등포지점)","20151224140827","I","2021-12-04 22:07:00.0","","190823.365483243","446583.145278037","","","","",""
"3220000","322000003720140001","20140407","","04","취소/말소/만료/정지/중지","0004","말소","20220526","","","","","0","","서울특별시 강남구 청담동 **-**번지 *층","서울특별시 강남구 삼성로***길 * *층 (청담동)","06074","퍼피그룹","20160519152111","I","2021-12-04 22:07:00.0","","204378.186657538","446427.513351242","","","","",""
"3040000","304000003720140002","20140327","","04","취소/말소/만료/정지/중지","0004","말소","20220526","","","","2244-9004","0","","서울특별시 광진구 중곡동 ***-*","서울특별시 광진구 동일로 *** **층 (중곡동)","04900","퍼피N","20210128133102","U","2021-12-04 22:07:00.0","","206931.870393284","451947.617644766","","","","",""
"3020000","302000003720140002","20140327","","04","취소/말소/만료/정지/중지","0004","말소","20220526","","","","02-719-7070","0","","서울특별시 용산구 원효로*가 **-*번지","서울특별시 용산구 원효로 *** *층 (원효로*가)","04364","원효동물병원","20151103102002","I","2021-12-04 22:07:00.0","","196673.674826329","448243.135708121","","","","",""
"3140000","314000003720140002","20140324","","04","취소/말소/만료/정지/중지","0004","말소","20220526","","","","","0","","서울특별시 양천구 목동 ***-*번지 *층","서울특별시 양천구 목동중앙본로 ** *층 (목동)","07974","럭셔리퍼피","20141027144759","I","2021-12-04 22:07:00.0","","188476.50747856","449027.753247059","","","","",""
"3050000","305000003720140003","20140321","","04","취소/말소/만료/정지/중지","0004","말소","20220526","","","","","0","","서울특별시 동대문구 장안동 ***-*번지","서울특별시 동대문구 한천로**길 ** (장안동)","02631","지오펫","20151126104549","I","2021-12-04 22:07:00.0","","205553.052382207","451631.393544465","","","","",""
"3230000","323000003720140003","20140320","","04","취소/말소/만료/정지/중지","0004","말소","20220526","","","","","0","","서울특별시 송파구 풍납동 ***-*번지","서울특별시 송파구 올림픽로 ***-* (풍납동)","05520","클린캣","20180611093402","I","2021-12-04 22:07:00.0","","210662.444155708","447978.607438541","","","","",""
"3030000","303000003720140003","20140319","","04","취소/말소/만료/정지/중지","0004","말소","20220526","","","","","0","","서울특별시 성동구 금호동*가 ****번지 *층","서울특별시 성동구 장터길 ** *층 (금호동*가)","04725","반값애견","20140319104205","I","2021-12-04 22:07:00.0","","201683.821900104","449544.041856199","","","","",""
"3160000","316000003720140004","20140313","","04","취소/말소/만료/정지/중지","0004","말소","20220526","","","","","0","","서울특별시 구로구 오류동 **-**번지 *층","서울특별시 구로구 경인로 *** (오류동 *층)","08271","디앤씨","20140704103451","I","2021-12-04 22:07:00.0","","186291.178461029","443837.739555086","","","","",""
"3170000","317000003720140001","20140312","","04","취소/말소/만료/정지/중지","0004","말소","20220526","","","","02-802-8770","0","","서울특별시 금천구 시흥동 ***-**번지","서울특별시 금천구 독산로 *** (시흥동)","08622","코코애견","20190211124344","U","2021-12-04 22:07:00.0","","191497.78187727","439750.695291137","","","","",""
"3050000","305000003720140002","20140307","","04","취소/말소/만료/정지/중지","0004","말소","20220526","","","","","0","","서울특별시 동대문구 이문동 **-**번지","서울특별시 동대문구 외대역동로 ** (이문동)","02427","사랑해줄개","20200515172705","U","2021-12-04 22:07:00.0","","205645.800916382","454772.771241531","","","","",""
"3210000","321000003720140001","20140303","","04","취소/말소/만료/정지/중지","0004","말소","20220526","","","","","0","","서울특별시 서초구 반포동 ***-**번지 *층","서울특별시 서초구 강남대로**길 ** *층 (반포동)","06536","해피애견타운","20140303144616","I","2021-12-04 22:07:00.0","","201866.087335798","445002.955099132","","","","",""
"3160000","316000003720140003","20140303","","04","취소/말소/만료/정지/중지","0004","말소","20220526","","","","02-2060-4220","0","","서울특별시 구로구 개봉동 ***-***번지 *층","서울특별시 구로구 경인로**길 ** (개봉동 *층)","08233","강아지군대가는날","20150129102318","I","2021-12-04 22:07:00.0","","187075.018936005","444058.968311544","","","","",""
"3100000","310000003720140001","20140228","","04","취소/말소/만료/정지/중지","0004","말소","20220526","","","","939-2487","0","","서울특별시 노원구 중계동 ***-*번지 주공*단지아파트상가 ***호","서울특별시 노원구 한글비석로*길 ** ***호 (중계동 주공*단지아파트상가)","01739","파트라슈","20190129094706","U","2021-12-04 22:07:00.0","","206922.391640115","460609.708924994","","","","",""
"3050000","305000003720140001","20140228","","04","취소/말소/만료/정지/중지","0004","말소","20220526","","","","","0","","서울특별시 동대문구 제기동 ***번지","서울특별시 동대문구 고산자로 ***-* (제기동)","02479","월드컵애견","20181113151952","U","2021-12-04 22:07:00.0","","203354.754902083","453716.620563189","","","","",""
"3160000","316000003720140002","20140225","","04","취소/말소/만료/정지/중지","0004","말소","20220526","","","","02-2619-5102","0","","서울특별시 구로구 개봉동 **-**번지","서울특별시 구로구 남부순환로 *** (개봉동 개봉푸르지오 아파트 상가 ***동 ***~***호)","08236","24시 명동물메디컬센터","20200616201854","U","2021-12-04 22:07:00.0","","186651.48329800000","444701.46429600000","","","","",""
"3230000","323000003720140002","20140225","","04","취소/말소/만료/정지/중지","0004","말소","20220526","","","","02-3431-0033","0","","서울특별시 송파구 방이동 ***-*번지","서울특별시 송파구 가락로 *** *층 (방이동)","05644","러브펫멀티펫샵 송파방이점","20160718171448","I","2021-12-04 22:07:00.0","","210347.896261833","445223.302609891","","","","",""
"3140000","314000003720140001","20140221","","04","취소/말소/만료/정지/중지","0004","말소","20220526","","","","2694-9790","0","","서울특별시 양천구 신월동 **-**번지 *층","서울특별시 양천구 화곡로*길 * *층 (신월동)","07904","개편한세상","20200116150620","U","2021-12-04 22:07:00.0","","184857.744822132","448546.581093331","","","","",""
"3090000","309000003720140001","20140219","","04","취소/말소/만료/정지/중지","0004","말소","20220526","","","","02-912-2080","0","","서울특별시 도봉구 방학동 ***-*번지","서울특별시 도봉구 도봉로 *** 지하*층 (방학동)","01334","(주) 에이플러스 방학점","20140219180054","I","2021-12-04 22:07:00.0","","203790.013568785","462495.417040876","","","","",""
"3020000","302000003720140001","20140214","","04","취소/말소/만료/정지/중지","0004","말소","20220526","","","","6212-7411","0","","서울특별시 용산구 이태원동 ***-**번지 *층","서울특별시 용산구 이태원로**길 **-* *층 (이태원동)","04391","우쭈쭈","20180601164759","I","2021-12-04 22:07:00.0","","199396.732140732","447874.334199952","","","","",""
"3110000","311000003720140001","20140214","","04","취소/말소/만료/정지/중지","0004","말소","20220526","","","","02-6338-7142","0","","서울특별시 은평구 역촌동 **-**번지","서울특별시 은평구 서오릉로 ** (역촌동)","03404","제니펫살롱","20140605160835","I","2021-12-04 22:07:00.0","","192961.495459069","456191.757559834","","","","",""
"3070000","307000003720140001","20140214","","04","취소/말소/만료/정지/중지","0004","말소","20220526","","","","2297-0540","0","","서울특별시 성북구 종암동 *-***번지","서울특별시 성북구 종암로 *** (종암동)","02797","개나이스","20170929111545","I","2021-12-04 22:07:00.0","","202974.553892901","455279.260186946","","","","",""
"3030000","303000003720140002","20140213","","04","취소/말소/만료/정지/중지","0004","말소","20220526","","","","070-8269-6667","0","","서울특별시 성동구 하왕십리동 ***-*번지","서울특별시 성동구 무학봉길 ** (하왕십리동)","04710","버블퍼피","20191101171229","U","2021-12-04 22:07:00.0","","202558.335435687","450951.715052434","","","","",""
