객체id,id,비오톱유형,면적,유형분류,자연성등급,서식지기능,비오톱면적,출현빈도,비오톱위치,출현여부,평가a,평가b,개별평가,평가등급,유형평가
525316,7450,B4,22334.45847,3,0,0,0,0,0,0,0,0,30,평가제외,5등급
525315,7449,B4,6074.50315,3,0,0,0,0,0,0,0,0,30,평가제외,5등급
525314,7447,B4,38166.27349,3,0,0,0,0,0,0,0,0,30,평가제외,5등급
525313,7444,B4,11562.47701,3,0,0,0,0,0,0,0,0,30,평가제외,5등급
525312,7442,B4,30144.77045,3,0,0,0,0,0,0,0,0,30,평가제외,5등급
525311,7441,B4,7092.71578,3,0,0,0,0,0,0,0,0,30,평가제외,5등급
525310,7439,B4,7332.49998,3,0,0,0,0,0,0,0,0,30,평가제외,5등급
525309,2759,A7,15630.70626,3,0,0,0,0,0,0,0,0,30,평가제외,4등급
525308,2758,A7,38906.65061,3,0,0,0,0,0,0,0,0,30,평가제외,4등급
525307,2756,A7,22332.75155,3,0,0,0,0,0,0,0,0,30,평가제외,4등급
525306,2754,A7,59684.99399,3,0,0,0,0,0,0,0,0,30,평가제외,4등급
525305,2752,A7,9600.71667,3,0,0,0,0,0,0,0,0,30,평가제외,4등급
525304,2751,A7,133110.96351,3,0,0,0,0,0,0,0,0,30,평가제외,4등급
525303,2749,A7,13688.70054,3,0,0,0,0,0,0,0,0,30,평가제외,4등급
525302,2746,A7,78010.01553,3,0,0,0,0,0,0,0,0,30,평가제외,4등급
525301,2743,A7,74406.68494,3,0,0,0,0,0,0,0,0,30,평가제외,4등급
525300,2742,A7,10840.00258,3,0,0,0,0,0,0,0,0,30,평가제외,4등급
525299,2739,A7,31997.55165,3,0,0,0,0,0,0,0,0,30,평가제외,4등급
525298,2738,A7,7888.87992,3,0,0,0,0,0,0,0,0,30,평가제외,4등급
525297,2086,A7,5858.26573,3,0,0,0,0,0,0,0,0,30,평가제외,4등급
525296,2082,A7,25012.90421,3,0,0,0,0,0,0,0,0,30,평가제외,4등급
525295,2079,A7,6618.31404,3,0,0,0,0,0,0,0,0,30,평가제외,4등급
525294,2077,A7,25717.78184,3,0,0,0,0,0,0,0,0,30,평가제외,4등급
525293,2074,A7,70089.50531,3,0,0,0,0,0,0,0,0,30,평가제외,4등급
525292,2072,A7,7437.50005,3,0,0,0,0,0,0,0,0,30,평가제외,4등급
525291,2069,A7,58357.93969,3,0,0,0,0,0,0,0,0,30,평가제외,4등급
525290,4786,B1,2834.50055,3,0,0,0,0,0,0,0,0,30,평가제외,4등급
525289,4784,B1,91.0147,3,0,0,0,0,0,0,0,0,30,평가제외,4등급
525288,4782,B1,28272.23292,3,0,0,0,0,0,0,0,0,30,평가제외,4등급
525287,4781,B1,3883.89255,3,0,0,0,0,0,0,0,0,30,평가제외,4등급
525286,4779,B1,14282.51705,3,0,0,0,0,0,0,0,0,30,평가제외,4등급
525285,4777,B1,41492.5109,3,0,0,0,0,0,0,0,0,30,평가제외,4등급
525284,4775,B1,36619.05183,3,0,0,0,0,0,0,0,0,30,평가제외,4등급
525283,4772,B1,3658.8087,3,0,0,0,0,0,0,0,0,30,평가제외,4등급
525282,4770,B1,16988.50365,3,0,0,0,0,0,0,0,0,30,평가제외,4등급
525281,4769,B1,11699.3507,3,0,0,0,0,0,0,0,0,30,평가제외,4등급
525280,4767,B1,8369.56148,3,0,0,0,0,0,0,0,0,30,평가제외,4등급
525279,4766,B1,6222.61671,3,0,0,0,0,0,0,0,0,30,평가제외,4등급
525278,4765,B1,872.09126,3,0,0,0,0,0,0,0,0,30,평가제외,4등급
525277,4763,B1,4338.75489,3,0,0,0,0,0,0,0,0,30,평가제외,4등급
525276,4761,B1,4692.46713,3,0,0,0,0,0,0,0,0,30,평가제외,4등급
525275,4759,B1,4041.53881,3,0,0,0,0,0,0,0,0,30,평가제외,4등급
525274,4758,B1,3035.37568,3,0,0,0,0,0,0,0,0,30,평가제외,4등급
525273,4757,B1,4736.28076,3,0,0,0,0,0,0,0,0,30,평가제외,4등급
525272,4756,B1,5579.10325,3,0,0,0,0,0,0,0,0,30,평가제외,4등급
525271,4755,B1,9820.82563,3,0,0,0,0,0,0,0,0,30,평가제외,4등급
525270,4752,B1,5483.53996,3,0,0,0,0,0,0,0,0,30,평가제외,4등급
525269,4750,B1,3806.50165,3,0,0,0,0,0,0,0,0,30,평가제외,4등급
525268,4749,B1,63598.00894,3,0,0,0,0,0,0,0,0,30,평가제외,4등급
525267,4747,B1,6861.00106,3,0,0,0,0,0,0,0,0,30,평가제외,4등급
525266,4745,B1,1736.63755,3,0,0,0,0,0,0,0,0,30,평가제외,4등급
525265,4744,B1,4161.80161,3,0,0,0,0,0,0,0,0,30,평가제외,4등급
525264,4743,B1,480.23628,3,0,0,0,0,0,0,0,0,30,평가제외,4등급
525263,4741,B1,2623.29412,3,0,0,0,0,0,0,0,0,30,평가제외,4등급
525262,4740,B1,4012.0545,3,0,0,0,0,0,0,0,0,30,평가제외,4등급
525261,4738,B1,2808.30688,3,0,0,0,0,0,0,0,0,30,평가제외,4등급
525260,2920,A8,55722.76521,3,0,0,0,0,0,0,0,0,30,평가제외,3등급
525259,2919,A8,39624.68116,3,0,0,0,0,0,0,0,0,30,평가제외,3등급
525258,2917,A8,22585.99342,3,0,0,0,0,0,0,0,0,30,평가제외,3등급
525257,2914,A8,53492.00138,3,0,0,0,0,0,0,0,0,30,평가제외,3등급
525256,2912,A8,62379.495,3,0,0,0,0,0,0,0,0,30,평가제외,3등급
525255,2909,A8,12189.00981,3,0,0,0,0,0,0,0,0,30,평가제외,3등급
525254,2908,A8,4551.15035,3,0,0,0,0,0,0,0,0,30,평가제외,3등급
525253,2904,A8,31643.84933,3,0,0,0,0,0,0,0,0,30,평가제외,3등급
525252,2902,A8,39998.00007,3,0,0,0,0,0,0,0,0,30,평가제외,3등급
525251,2900,A7,67984.26119,3,0,0,0,0,0,0,0,0,30,평가제외,4등급
525250,2896,A7,79580.4399,3,0,0,0,0,0,0,0,0,30,평가제외,4등급
525249,2895,A7,56311.38285,3,0,0,0,0,0,0,0,0,30,평가제외,4등급
525248,2893,A7,34552.57556,3,0,0,0,0,0,0,0,0,30,평가제외,4등급
525247,2711,A7,3701.56062,3,0,0,0,0,0,0,0,0,30,평가제외,4등급
525246,2708,A7,11033.04996,3,0,0,0,0,0,0,0,0,30,평가제외,4등급
525245,2707,A7,3585.53892,3,0,0,0,0,0,0,0,0,30,평가제외,4등급
525244,2706,A7,23322.38354,3,0,0,0,0,0,0,0,0,30,평가제외,4등급
525243,2805,A7,65318.00393,3,0,0,0,0,0,0,0,0,30,평가제외,4등급
525242,2802,A7,31374.41416,3,0,0,0,0,0,0,0,0,30,평가제외,4등급
525241,2801,A7,72156.99805,3,0,0,0,0,0,0,0,0,30,평가제외,4등급
525240,2798,A7,4814.75715,3,0,0,0,0,0,0,0,0,30,평가제외,4등급
525239,2796,A7,18641.10692,3,0,0,0,0,0,0,0,0,30,평가제외,4등급
525238,2795,A7,25496.84639,3,0,0,0,0,0,0,0,0,30,평가제외,4등급
525237,2794,A7,3296.58224,3,0,0,0,0,0,0,0,0,30,평가제외,4등급
525236,2792,A7,38758.16994,3,0,0,0,0,0,0,0,0,30,평가제외,4등급
525235,2790,A7,21169.99083,3,0,0,0,0,0,0,0,0,30,평가제외,4등급
525234,2789,A7,29191.37262,3,0,0,0,0,0,0,0,0,30,평가제외,4등급
525233,2786,A7,9313.98995,3,0,0,0,0,0,0,0,0,30,평가제외,4등급
525232,2785,A7,9251.49743,3,0,0,0,0,0,0,0,0,30,평가제외,4등급
525231,2783,A7,27751.53066,3,0,0,0,0,0,0,0,0,30,평가제외,4등급
525230,2781,A7,8453.90101,3,0,0,0,0,0,0,0,0,30,평가제외,4등급
525229,2780,A7,171941.99994,3,0,0,0,0,0,0,0,0,30,평가제외,4등급
525228,2777,A7,8157.05883,3,0,0,0,0,0,0,0,0,30,평가제외,4등급
525227,2775,A7,9904.12247,3,0,0,0,0,0,0,0,0,30,평가제외,4등급
525226,2773,A7,51713.79128,3,0,0,0,0,0,0,0,0,30,평가제외,4등급
525225,2770,A7,21244.11479,3,0,0,0,0,0,0,0,0,30,평가제외,4등급
525224,2769,A7,177836.0162,3,0,0,0,0,0,0,0,0,30,평가제외,4등급
525223,2768,A7,3194.64533,3,0,0,0,0,0,0,0,0,30,평가제외,4등급
525222,2765,A7,3374.25948,3,0,0,0,0,0,0,0,0,30,평가제외,4등급
525221,2764,A7,10702.99992,3,0,0,0,0,0,0,0,0,30,평가제외,4등급
525220,2761,A7,6858.5727,3,0,0,0,0,0,0,0,0,30,평가제외,4등급
525219,2760,A7,4850.21996,3,0,0,0,0,0,0,0,0,30,평가제외,4등급
525218,2757,A7,5766.25619,3,0,0,0,0,0,0,0,0,30,평가제외,4등급
525217,2755,A7,20024.49887,3,0,0,0,0,0,0,0,0,30,평가제외,4등급
525216,2013,A7,179297.00509,3,0,0,0,0,0,0,0,0,30,평가제외,4등급
525215,2011,A6,46218.03803,3,0,0,0,0,0,0,0,0,30,평가제외,3등급
525214,2009,A6,28926.4192,3,0,0,0,0,0,0,0,0,30,평가제외,3등급
525213,2006,A6,11573.61349,3,0,0,0,0,0,0,0,0,30,평가제외,3등급
525212,3475,A9,101044.81244,3,0,0,0,0,0,0,0,0,30,평가제외,4등급
525211,3473,A9,24062.46757,3,0,0,0,0,0,0,0,0,30,평가제외,4등급
525210,6973,B4,3360.88488,3,0,0,0,0,0,0,0,0,30,평가제외,5등급
525209,6972,B4,10862.40495,3,0,0,0,0,0,0,0,0,30,평가제외,5등급
525208,6971,B4,3731.86604,3,0,0,0,0,0,0,0,0,30,평가제외,5등급
525207,6970,B4,4137.50001,3,0,0,0,0,0,0,0,0,30,평가제외,5등급
525206,6967,B4,8088.99787,3,0,0,0,0,0,0,0,0,30,평가제외,5등급
525205,6966,B4,194560.34278,3,0,0,0,0,0,0,0,0,30,평가제외,5등급
525204,6963,B4,7801.67448,3,0,0,0,0,0,0,0,0,30,평가제외,5등급
525203,6961,B4,10686.93148,3,0,0,0,0,0,0,0,0,30,평가제외,5등급
525202,6960,B4,12578.98614,3,0,0,0,0,0,0,0,0,30,평가제외,5등급
525201,6958,B4,2057.11249,3,0,0,0,0,0,0,0,0,30,평가제외,5등급
525200,6956,B4,10211.68534,3,0,0,0,0,0,0,0,0,30,평가제외,5등급
525199,6955,B4,6934.1917,3,0,0,0,0,0,0,0,0,30,평가제외,5등급
525198,6953,B4,22108.50408,3,0,0,0,0,0,0,0,0,30,평가제외,5등급
525197,6951,B4,7043.67504,3,0,0,0,0,0,0,0,0,30,평가제외,5등급
525196,6949,B4,8467.91702,3,0,0,0,0,0,0,0,0,30,평가제외,5등급
525195,6948,B4,10214.00456,3,0,0,0,0,0,0,0,0,30,평가제외,5등급
525194,6946,B4,5151.57751,3,0,0,0,0,0,0,0,0,30,평가제외,5등급
525193,6945,B4,10688.36681,3,0,0,0,0,0,0,0,0,30,평가제외,5등급
525192,6943,B4,3540.25108,3,0,0,0,0,0,0,0,0,30,평가제외,5등급
525191,6941,B4,15763.99878,3,0,0,0,0,0,0,0,0,30,평가제외,5등급
525190,6940,B4,11011.13739,3,0,0,0,0,0,0,0,0,30,평가제외,5등급
525189,6938,B4,9616.49855,3,0,0,0,0,0,0,0,0,30,평가제외,5등급
525188,6936,B4,11617.37492,3,0,0,0,0,0,0,0,0,30,평가제외,5등급
525187,6935,B4,8344.78756,3,0,0,0,0,0,0,0,0,30,평가제외,5등급
525186,6933,B4,258401.76636,3,0,0,0,0,0,0,0,0,30,평가제외,5등급
525185,6929,B4,8944.30981,3,0,0,0,0,0,0,0,0,30,평가제외,5등급
525184,6928,B4,41087.49704,3,0,0,0,0,0,0,0,0,30,평가제외,5등급
525183,6927,B4,3448.59402,3,0,0,0,0,0,0,0,0,30,평가제외,5등급
525182,6926,B4,13739.22564,3,0,0,0,0,0,0,0,0,30,평가제외,5등급
525181,6924,B4,4525.48241,3,0,0,0,0,0,0,0,0,30,평가제외,5등급
525180,6923,B4,2827.09993,3,0,0,0,0,0,0,0,0,30,평가제외,5등급
525179,6920,B4,6441.43774,3,0,0,0,0,0,0,0,0,30,평가제외,5등급
525178,6919,B4,5203.39698,3,0,0,0,0,0,0,0,0,30,평가제외,5등급
525177,6917,B4,1985.66321,3,0,0,0,0,0,0,0,0,30,평가제외,5등급
525176,6916,B4,9327.64252,3,0,0,0,0,0,0,0,0,30,평가제외,5등급
525175,6914,B4,5283.69157,3,0,0,0,0,0,0,0,0,30,평가제외,5등급
525174,6912,B4,34122.50362,3,0,0,0,0,0,0,0,0,30,평가제외,5등급
525173,6911,B4,7672.50008,3,0,0,0,0,0,0,0,0,30,평가제외,5등급
525172,6908,B4,1356.60996,3,0,0,0,0,0,0,0,0,30,평가제외,5등급
525171,6907,B4,16915.43626,3,0,0,0,0,0,0,0,0,30,평가제외,5등급
525170,6905,B4,36165.57755,3,0,0,0,0,0,0,0,0,30,평가제외,5등급
525169,6902,B4,20102.48332,3,0,0,0,0,0,0,0,0,30,평가제외,5등급
525168,6899,B4,51827.98113,3,0,0,0,0,0,0,0,0,30,평가제외,5등급
525167,6897,B4,6911.09094,3,0,0,0,0,0,0,0,0,30,평가제외,5등급
525166,6895,B4,7642.69498,3,0,0,0,0,0,0,0,0,30,평가제외,5등급
525165,6893,B4,4683.2063,3,0,0,0,0,0,0,0,0,30,평가제외,5등급
525164,6890,B4,10565.92299,3,0,0,0,0,0,0,0,0,30,평가제외,5등급
525163,6889,B4,6436.55667,3,0,0,0,0,0,0,0,0,30,평가제외,5등급
525162,6884,B4,7428.7505,3,0,0,0,0,0,0,0,0,30,평가제외,5등급
525161,6882,B4,18409.3236,3,0,0,0,0,0,0,0,0,30,평가제외,5등급
525160,6880,B4,30259.00834,3,0,0,0,0,0,0,0,0,30,평가제외,5등급
525159,6877,B4,7379.99355,3,0,0,0,0,0,0,0,0,30,평가제외,5등급
525158,6292,B4,18320.49885,3,0,0,0,0,0,0,0,0,30,평가제외,5등급
525157,9559,C13,7935.911,3,0,0,0,0,0,0,0,0,30,평가제외,3등급
525156,9558,C13,7066.99659,3,0,0,0,0,0,0,0,0,30,평가제외,3등급
525155,9556,C13,1310.9114,3,0,0,0,0,0,0,0,0,30,평가제외,3등급
525154,9555,C13,3935.17702,3,0,0,0,0,0,0,0,0,30,평가제외,3등급
525153,9553,C13,6090.92794,3,0,0,0,0,0,0,0,0,30,평가제외,3등급
525152,9551,C13,3657.00579,3,0,0,0,0,0,0,0,0,30,평가제외,3등급
525151,9549,C13,618.33697,3,0,0,0,0,0,0,0,0,30,평가제외,3등급
525150,9548,C13,2906.75161,3,0,0,0,0,0,0,0,0,30,평가제외,3등급
525149,9545,C13,8854.11616,3,0,0,0,0,0,0,0,0,30,평가제외,3등급
525148,9543,C13,5437.18687,3,0,0,0,0,0,0,0,0,30,평가제외,3등급
525147,9541,C13,2342.99962,3,0,0,0,0,0,0,0,0,30,평가제외,3등급
525146,9539,C13,3664.24767,3,0,0,0,0,0,0,0,0,30,평가제외,3등급
525145,9538,C13,6522.92212,3,0,0,0,0,0,0,0,0,30,평가제외,3등급
525144,9534,C13,3562.45597,3,0,0,0,0,0,0,0,0,30,평가제외,3등급
525143,9533,C13,9796.01901,3,0,0,0,0,0,0,0,0,30,평가제외,3등급
525142,9530,C13,5107.03093,3,0,0,0,0,0,0,0,0,30,평가제외,3등급
525141,9528,C13,5165.1917,3,0,0,0,0,0,0,0,0,30,평가제외,3등급
525140,9527,C13,834.10455,3,0,0,0,0,0,0,0,0,30,평가제외,3등급
525139,9525,C13,4796.40641,3,0,0,0,0,0,0,0,0,30,평가제외,3등급
525138,9523,C13,1871.60378,3,0,0,0,0,0,0,0,0,30,평가제외,3등급
525137,9522,C13,2894.49043,3,0,0,0,0,0,0,0,0,30,평가제외,3등급
525136,9520,C13,9912.14273,3,0,0,0,0,0,0,0,0,30,평가제외,3등급
525135,9519,C13,3134.81457,3,0,0,0,0,0,0,0,0,30,평가제외,3등급
525134,9518,C13,2544.37826,3,0,0,0,0,0,0,0,0,30,평가제외,3등급
525133,9514,C13,1148.07132,3,0,0,0,0,0,0,0,0,30,평가제외,3등급
525132,9513,C13,277.98736,3,0,0,0,0,0,0,0,0,30,평가제외,3등급
525131,9511,C13,1103.99952,3,0,0,0,0,0,0,0,0,30,평가제외,3등급
525130,9510,C13,0.01344,3,0,0,0,0,0,0,0,0,30,평가제외,3등급
525129,9509,C13,10588.16021,3,0,0,0,0,0,0,0,0,30,평가제외,3등급
525128,9507,C13,7562.99608,3,0,0,0,0,0,0,0,0,30,평가제외,3등급
525127,9505,C13,5893.08404,3,0,0,0,0,0,0,0,0,30,평가제외,3등급
525126,9501,C13,5112.97187,3,0,0,0,0,0,0,0,0,30,평가제외,3등급
525125,9500,C13,1971.89798,3,0,0,0,0,0,0,0,0,30,평가제외,3등급
525124,9497,C13,7612.49677,3,0,0,0,0,0,0,0,0,30,평가제외,3등급
525123,9494,C13,8154.16363,3,0,0,0,0,0,0,0,0,30,평가제외,3등급
525122,9493,C13,4571.94562,3,0,0,0,0,0,0,0,0,30,평가제외,3등급
525121,9491,C13,9733.81059,3,0,0,0,0,0,0,0,0,30,평가제외,3등급
525120,6726,B4,192942.69593,3,0,0,0,0,0,0,0,0,30,평가제외,5등급
525119,6724,B4,66501.23419,3,0,0,0,0,0,0,0,0,30,평가제외,5등급
525118,6723,B4,48203.60689,3,0,0,0,0,0,0,0,0,30,평가제외,5등급
525117,6721,B4,149571.81254,3,0,0,0,0,0,0,0,0,30,평가제외,5등급
525116,6719,B4,333273.22641,3,0,0,0,0,0,0,0,0,30,평가제외,5등급
525115,6716,B4,90169.63823,3,0,0,0,0,0,0,0,0,30,평가제외,5등급
525114,6714,B4,180147.58928,3,0,0,0,0,0,0,0,0,30,평가제외,5등급
525113,4447,B1,1588.34015,3,0,0,0,0,0,0,0,0,30,평가제외,4등급
525112,4445,B1,33255.28151,3,0,0,0,0,0,0,0,0,30,평가제외,4등급
525111,4444,B1,7469.00001,3,0,0,0,0,0,0,0,0,30,평가제외,4등급
525110,4440,B1,9332.03393,3,0,0,0,0,0,0,0,0,30,평가제외,4등급
525109,4438,B1,946.74312,3,0,0,0,0,0,0,0,0,30,평가제외,4등급
525108,4435,B1,4707.15911,3,0,0,0,0,0,0,0,0,30,평가제외,4등급
525107,4433,B1,2272.5073,3,0,0,0,0,0,0,0,0,30,평가제외,4등급
525106,4429,B1,1522.13221,3,0,0,0,0,0,0,0,0,30,평가제외,4등급
525105,4427,B1,4537.54298,3,0,0,0,0,0,0,0,0,30,평가제외,4등급
525104,4425,B1,4445.49735,3,0,0,0,0,0,0,0,0,30,평가제외,4등급
525103,4421,B1,2362.49927,3,0,0,0,0,0,0,0,0,30,평가제외,4등급
525102,4418,B1,5042.00007,3,0,0,0,0,0,0,0,0,30,평가제외,4등급
525101,4416,B1,52278.49875,3,0,0,0,0,0,0,0,0,30,평가제외,4등급
525100,4413,B1,5069.0002,3,0,0,0,0,0,0,0,0,30,평가제외,4등급
525099,4411,B1,2692.99555,3,0,0,0,0,0,0,0,0,30,평가제외,4등급
525098,4408,B1,3932.49886,3,0,0,0,0,0,0,0,0,30,평가제외,4등급
525097,4407,B1,23192.96684,3,0,0,0,0,0,0,0,0,30,평가제외,4등급
525096,4406,B1,39870.00206,3,0,0,0,0,0,0,0,0,30,평가제외,4등급
525095,4504,B1,5654.25389,3,0,0,0,0,0,0,0,0,30,평가제외,4등급
525094,4502,B1,7301.0977,3,0,0,0,0,0,0,0,0,30,평가제외,4등급
525093,4501,B1,504,3,0,0,0,0,0,0,0,0,30,평가제외,4등급
525092,4499,B1,8553.50395,3,0,0,0,0,0,0,0,0,30,평가제외,4등급
525091,4232,B1,51639.00435,3,0,0,0,0,0,0,0,0,30,평가제외,4등급
525090,4498,B1,1301.66086,3,0,0,0,0,0,0,0,0,30,평가제외,4등급
525089,4496,B1,17325.49606,3,0,0,0,0,0,0,0,0,30,평가제외,4등급
525088,4494,B1,4630.398,3,0,0,0,0,0,0,0,0,30,평가제외,4등급
525087,4492,B1,5954.49809,3,0,0,0,0,0,0,0,0,30,평가제외,4등급
525086,4491,B1,11318.50277,3,0,0,0,0,0,0,0,0,30,평가제외,4등급
525085,4489,B1,5684.72885,3,0,0,0,0,0,0,0,0,30,평가제외,4등급
525084,4488,B1,7900.9988,3,0,0,0,0,0,0,0,0,30,평가제외,4등급
525083,4486,B1,913.90553,3,0,0,0,0,0,0,0,0,30,평가제외,4등급
525082,4484,B1,1484.31633,3,0,0,0,0,0,0,0,0,30,평가제외,4등급
525081,4482,B1,9043.81444,3,0,0,0,0,0,0,0,0,30,평가제외,4등급
525080,4481,B1,5317.22539,3,0,0,0,0,0,0,0,0,30,평가제외,4등급
525079,4478,B1,11696.00002,3,0,0,0,0,0,0,0,0,30,평가제외,4등급
525078,4477,B1,12108.41161,3,0,0,0,0,0,0,0,0,30,평가제외,4등급
525077,4475,B1,14764.49364,3,0,0,0,0,0,0,0,0,30,평가제외,4등급
525076,4474,B1,2858.80821,3,0,0,0,0,0,0,0,0,30,평가제외,4등급
525075,4472,B1,2203.28608,3,0,0,0,0,0,0,0,0,30,평가제외,4등급
525074,4469,B1,10118.22198,3,0,0,0,0,0,0,0,0,30,평가제외,4등급
525073,4467,B1,4574.78982,3,0,0,0,0,0,0,0,0,30,평가제외,4등급
525072,4466,B1,3404.5201,3,0,0,0,0,0,0,0,0,30,평가제외,4등급
525071,4464,B1,27254.46981,3,0,0,0,0,0,0,0,0,30,평가제외,4등급
525070,4463,B1,4411.67482,3,0,0,0,0,0,0,0,0,30,평가제외,4등급
525069,4462,B1,4160.93168,3,0,0,0,0,0,0,0,0,30,평가제외,4등급
525068,4461,B1,1377.3497,3,0,0,0,0,0,0,0,0,30,평가제외,4등급
525067,4460,B1,3405.97758,3,0,0,0,0,0,0,0,0,30,평가제외,4등급
525066,4459,B1,11752.00605,3,0,0,0,0,0,0,0,0,30,평가제외,4등급
525065,4458,B1,14311.91495,3,0,0,0,0,0,0,0,0,30,평가제외,4등급
525064,4457,B1,2724.76211,3,0,0,0,0,0,0,0,0,30,평가제외,4등급
525063,3683,B1,7931.48927,3,0,0,0,0,0,0,0,0,30,평가제외,4등급
525062,3682,B1,996.05342,3,0,0,0,0,0,0,0,0,30,평가제외,4등급
525061,3680,B1,33576.50179,3,0,0,0,0,0,0,0,0,30,평가제외,4등급
525060,4238,B1,7423.79014,3,0,0,0,0,0,0,0,0,30,평가제외,4등급
525059,4236,B1,1640,3,0,0,0,0,0,0,0,0,30,평가제외,4등급
525058,4235,B1,14454.90372,3,0,0,0,0,0,0,0,0,30,평가제외,4등급
525057,4233,B1,8101.39477,3,0,0,0,0,0,0,0,0,30,평가제외,4등급
525056,4231,B1,9462.50005,3,0,0,0,0,0,0,0,0,30,평가제외,4등급
525055,3455,A9,15465.44162,3,0,0,0,0,0,0,0,0,30,평가제외,4등급
525054,3453,A9,26403.51656,3,0,0,0,0,0,0,0,0,30,평가제외,4등급
525053,3451,A9,38414.04911,3,0,0,0,0,0,0,0,0,30,평가제외,4등급
525052,3449,A9,47392.06529,3,0,0,0,0,0,0,0,0,30,평가제외,4등급
525051,3447,A9,82919.70356,3,0,0,0,0,0,0,0,0,30,평가제외,4등급
525050,3446,A9,26427.28864,3,0,0,0,0,0,0,0,0,30,평가제외,4등급
525049,3445,A9,2931.00574,3,0,0,0,0,0,0,0,0,30,평가제외,4등급
525048,3443,A9,4832.53052,3,0,0,0,0,0,0,0,0,30,평가제외,4등급
525047,3441,A9,13322.86775,3,0,0,0,0,0,0,0,0,30,평가제외,4등급
525046,3438,A9,57691.48451,3,0,0,0,0,0,0,0,0,30,평가제외,4등급
525045,3437,A9,56509.37961,3,0,0,0,0,0,0,0,0,30,평가제외,4등급
525044,3434,A9,12700.84372,3,0,0,0,0,0,0,0,0,30,평가제외,4등급
525043,3431,A9,18342.3895,3,0,0,0,0,0,0,0,0,30,평가제외,4등급
525042,3429,A9,66370.1979,3,0,0,0,0,0,0,0,0,30,평가제외,4등급
525041,3428,A9,9443.991,3,0,0,0,0,0,0,0,0,30,평가제외,4등급
525040,3425,A9,185633.33106,3,0,0,0,0,0,0,0,0,30,평가제외,4등급
525039,3421,A9,17313.48917,3,0,0,0,0,0,0,0,0,30,평가제외,4등급
525038,3419,A9,44726.88369,3,0,0,0,0,0,0,0,0,30,평가제외,4등급
525037,3418,A9,35767.01616,3,0,0,0,0,0,0,0,0,30,평가제외,4등급
525036,3414,A9,42179.65068,3,0,0,0,0,0,0,0,0,30,평가제외,4등급
525035,3413,A9,34042.48157,3,0,0,0,0,0,0,0,0,30,평가제외,4등급
525034,3409,A9,55571.52095,3,0,0,0,0,0,0,0,0,30,평가제외,4등급
525033,3408,A9,26613.56246,3,0,0,0,0,0,0,0,0,30,평가제외,4등급
525032,3407,A9,11348.72542,3,0,0,0,0,0,0,0,0,30,평가제외,4등급
525031,3406,A9,79751.61153,3,0,0,0,0,0,0,0,0,30,평가제외,4등급
525030,3503,A9,19000.16255,3,0,0,0,0,0,0,0,0,30,평가제외,4등급
525029,3501,A9,8140.9988,3,0,0,0,0,0,0,0,0,30,평가제외,4등급
525028,3498,A9,17669.75829,3,0,0,0,0,0,0,0,0,30,평가제외,4등급
525027,3497,A9,17149.0707,3,0,0,0,0,0,0,0,0,30,평가제외,4등급
525026,2740,A7,35851.42004,3,0,0,0,0,0,0,0,0,30,평가제외,4등급
525025,2737,A7,28330.23447,3,0,0,0,0,0,0,0,0,30,평가제외,4등급
525024,2734,A7,3973.26487,3,0,0,0,0,0,0,0,0,30,평가제외,4등급
525023,2733,A7,5423.9183,3,0,0,0,0,0,0,0,0,30,평가제외,4등급
525022,2731,A7,7674.10766,3,0,0,0,0,0,0,0,0,30,평가제외,4등급
525021,593,A1,83972.28145,3,0,0,0,0,0,0,0,0,30,평가제외,5등급
525020,591,A1,14584.5512,3,0,0,0,0,0,0,0,0,30,평가제외,5등급
525019,589,A1,3928.97462,3,0,0,0,0,0,0,0,0,30,평가제외,5등급
525018,550,A1,111806.80674,3,0,0,0,0,0,0,0,0,30,평가제외,5등급
525017,549,A1,165907.95738,3,0,0,0,0,0,0,0,0,30,평가제외,5등급
525016,548,A1,8010.36493,3,0,0,0,0,0,0,0,0,30,평가제외,5등급
525015,545,A1,232753.72461,3,0,0,0,0,0,0,0,0,30,평가제외,5등급
525014,540,A1,117782.79317,3,0,0,0,0,0,0,0,0,30,평가제외,5등급
525013,538,A1,117432.31777,3,0,0,0,0,0,0,0,0,30,평가제외,5등급
525012,535,A1,121633.56004,3,0,0,0,0,0,0,0,0,30,평가제외,5등급
525011,533,A1,55410.72719,3,0,0,0,0,0,0,0,0,30,평가제외,5등급
525010,531,A1,32274.58437,3,0,0,0,0,0,0,0,0,30,평가제외,5등급
525009,529,A1,3073.7681,3,0,0,0,0,0,0,0,0,30,평가제외,5등급
525008,526,A1,20153.18232,3,0,0,0,0,0,0,0,0,30,평가제외,5등급
525007,522,A1,121839.22977,3,0,0,0,0,0,0,0,0,30,평가제외,5등급
525006,521,A1,21000.79904,3,0,0,0,0,0,0,0,0,30,평가제외,5등급
525005,517,A1,45806.14179,3,0,0,0,0,0,0,0,0,30,평가제외,5등급
525004,516,A1,39752.98914,3,0,0,0,0,0,0,0,0,30,평가제외,5등급
525003,510,A1,93867.41979,3,0,0,0,0,0,0,0,0,30,평가제외,5등급
525002,508,A1,317506.99815,3,0,0,0,0,0,0,0,0,30,평가제외,5등급
525001,507,A1,139371.92754,3,0,0,0,0,0,0,0,0,30,평가제외,5등급
525000,506,A1,51012.84508,3,0,0,0,0,0,0,0,0,30,평가제외,5등급
